PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,CHEM_LAB_SAMPLE_ID,CHEM_SAMPLE_ID,WCHL_LAB_SAMPLE_ID,WCHL_SAMPLE_ID,LAB,MATRIX,SAM_CODE,CHEM_DATE_RECEIVED,AMMONIA_N_BATCH_ID,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_HOLDING_TIME,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,ANC_BATCH_ID,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_MDL,ANC_NARS_FLAG,ANC_QA_FLAG,ANC_RESULT,ANC_RL,ANC_UNITS,CALCIUM_BATCH_ID,CALCIUM_DATE_ANALYZED,CALCIUM_DILUTION_FACTOR,CALCIUM_HOLDING_TIME,CALCIUM_MDL,CALCIUM_NARS_FLAG,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CALCIUM_UNITS,CHLORIDE_BATCH_ID,CHLORIDE_DATE_ANALYZED,CHLORIDE_DILUTION_FACTOR,CHLORIDE_HOLDING_TIME,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COLOR_BATCH_ID,COLOR_DATE_ANALYZED,COLOR_DILUTION_FACTOR,COLOR_HOLDING_TIME,COLOR_MDL,COLOR_NARS_FLAG,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COLOR_UNITS,COND_BATCH_ID,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_MDL,COND_NARS_FLAG,COND_QA_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_BATCH_ID,DOC_DATE_ANALYZED,DOC_DILUTION_FACTOR,DOC_HOLDING_TIME,DOC_MDL,DOC_NARS_COMMENT,DOC_NARS_FLAG,DOC_QA_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,MAGNESIUM_BATCH_ID,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_HOLDING_TIME,MAGNESIUM_MDL,MAGNESIUM_NARS_FLAG,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,MAGNESIUM_UNITS,NITRATE_N_BATCH_ID,NITRATE_N_DATE_ANALYZED,NITRATE_N_DILUTION_FACTOR,NITRATE_N_HOLDING_TIME,NITRATE_N_MDL,NITRATE_N_NARS_FLAG,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_N_UNITS,NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NITRITE_N_BATCH_ID,NITRITE_N_DATE_ANALYZED,NITRITE_N_DILUTION_FACTOR,NITRITE_N_HOLDING_TIME,NITRITE_N_MDL,NITRITE_N_NARS_FLAG,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NITRITE_N_UNITS,NTL_BATCH_ID,NTL_DATE_ANALYZED,NTL_DILUTION_FACTOR,NTL_HOLDING_TIME,NTL_MDL,NTL_NARS_FLAG,NTL_QA_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_BATCH_ID,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_NARS_FLAG,PH_QA_FLAG,PH_RESULT,PH_UNITS,POTASSIUM_BATCH_ID,POTASSIUM_DATE_ANALYZED,POTASSIUM_DILUTION_FACTOR,POTASSIUM_HOLDING_TIME,POTASSIUM_MDL,POTASSIUM_NARS_FLAG,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,POTASSIUM_UNITS,PTL_BATCH_ID,PTL_DATE_ANALYZED,PTL_DILUTION_FACTOR,PTL_HOLDING_TIME,PTL_MDL,PTL_NARS_FLAG,PTL_QA_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SILICA_BATCH_ID,SILICA_DATE_ANALYZED,SILICA_DILUTION_FACTOR,SILICA_HOLDING_TIME,SILICA_MDL,SILICA_NARS_FLAG,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SILICA_UNITS,SODIUM_BATCH_ID,SODIUM_DATE_ANALYZED,SODIUM_DILUTION_FACTOR,SODIUM_HOLDING_TIME,SODIUM_MDL,SODIUM_NARS_FLAG,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SODIUM_UNITS,SULFATE_BATCH_ID,SULFATE_DATE_ANALYZED,SULFATE_DILUTION_FACTOR,SULFATE_HOLDING_TIME,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TSS_BATCH_ID,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_MDL,TSS_NARS_FLAG,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TSS_UNITS,TURB_BATCH_ID,TURB_DATE_ANALYZED,TURB_DILUTION_FACTOR,TURB_HOLDING_TIME,TURB_MDL,TURB_NARS_FLAG,TURB_QA_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,WCHL_DATE_RECEIVED,CHLA_BATCH_ID,CHLA_DATE_ANALYZED,CHLA_DILUTION_FACTOR,CHLA_EXTRACT,CHLA_EXTRACT_UNITS,CHLA_HOLDING_TIME,CHLA_MDL,CHLA_NARS_FLAG,CHLA_QA_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLA_VOLUME_ADJUST,CHLA_VOLUME_FILTERED,WCHL_BATCH_ID,WCHL_NARS_FLAG,WCHL_SHIP_FLAG
6/1/2026,2021908,NRS_AZ-10729,NRS23_AZ_10053,AZ,1,5/11/2023,2310011,232240,2310011,232241,PESD-AL,WATER,REGULAR,5/13/2023,230516.1,5/16/2023,1,5,0.0015,,,0.004,0.004,mg N/L,230513.1,5/13/2023,2,,,,4070,,uEq/L,231019.2,10/19/2023,1,161,0.01,,,48.9,0.05,mg/L,230520.1,5/20/2023,2,9,0.002,,,5.63,0.12,mg/L,230513,5/13/2023,,2,,,,4,,APHA PT-CO,230513.1,5/13/2023,2,,,,413,2,uS/cm at 25 C,230526.1,5/26/2023,1,15,0.049,,,,2.2,0.2,mg/L,231019.2,10/19/2023,1,161,0.002,,,22.7,0.02,mg/L,230520.1,5/20/2023,2,9,0.003,H;ND,H; MDL,,0.04,mg N/L,,,,,,,,,,230520.1,5/20/2023,2,9,0.0006,H;ND,H; MDL,,0.04,mg N/L,230602.1,6/2/2023,,22,0.002,,,0.11,0.02,mg/L,230513.1,5/13/2023,2,,,8.49,,231019.2,10/19/2023,1,161,0.01,,,1.16,0.1,mg/L,230602.1,6/2/2023,,22,0.7,,,12.7,4,ug/L,230522.1,5/22/2023,,11,0.005,,,9.14,0.05,mg/L,231019.2,10/19/2023,1,161,0.005,,,5.1,0.1,mg/L,230520.1,5/20/2023,2,9,0.002,,,4.48,0.36,mg/L,230515.1,5/15/2023,4,,L,LRL,0.1,2,mg/L,230513.1,5/13/2023,,2,,L,LRL,1.3,2,NTU,5/13/2023,230524.1,5/24/2023,,3.69,ug/L,13,0.29,,,0.148,1,ug/L,,1000,,,
6/1/2026,2021914,NRS_KS-10357,NRS23_KS_10161,KS,1,5/22/2023,2310012,236060,2310012,236061,PESD-AL,WATER,REGULAR,5/25/2023,230606.1,6/6/2023,1,15,0.0015,S,,0.018,0.004,mg N/L,230526.1,5/26/2023,4,,S,,7210,,uEq/L,231019.2,10/19/2023,1,150,0.01,S,,120,0.05,mg/L,230527.1,5/27/2023,5,5,0.005,S,,28,0.3,mg/L,230525,5/25/2023,,3,,S,,20,,APHA PT-CO,230526.1,5/26/2023,4,,S,,802,2,uS/cm at 25 C,230526.1,5/26/2023,1,4,0.049,,S,,6.31,0.2,mg/L,231019.2,10/19/2023,1,150,0.002,S,,18.3,0.02,mg/L,230527.1,5/27/2023,5,5,0.0075,S;ND,MDL,,0.1,mg N/L,,,,,,,,,,230527.1,5/27/2023,5,5,0.0015,S;ND,MDL,,0.1,mg N/L,230602.1,6/2/2023,,11,0.002,S,,0.585,0.02,mg/L,230526.1,5/26/2023,4,S;H,H,8.46,,231019.2,10/19/2023,1,150,0.01,S,,11,0.1,mg/L,230602.1,6/2/2023,,11,0.7,S,,494,4,ug/L,230613.1,6/13/2023,,22,0.005,S,,27.4,0.05,mg/L,231019.2,10/19/2023,1,150,0.005,S,,32.6,0.1,mg/L,230527.1,5/27/2023,5,5,0.005,S,,37.4,0.9,mg/L,230525.1,5/25/2023,3,,S,,3.3,2,mg/L,230526.1,5/26/2023,,4,,S;H,H,7.2,2,NTU,5/25/2023,230605.1,6/5/2023,,22.4,ug/L,14,0.29,S,,1.79,1,ug/L,,500,,,
6/1/2026,2021920,NRS_OK-10272,NRS23_OK_10104,OK,1,5/30/2023,,249460,,249461,ODEQ,WATER,REGULAR,6/1/2023,6/8/2023,6/8/2023,,9,0.1,ND,,,0.1,mg N/L,6/2/2023,6/2/2023,3,,,,5020,20,uEq/L,6/20/2023,6/20/2023,,21,0.25,,,70.2,0.5,mg/L,8/12/2023,8/12/2023,,74,0.055,H,,17.3,3,mg/L,8/10/2023,8/10/2023,,72,2,"H, ND",,,2,APHA PT-CO,6/5/2023,6/5/2023,6,2,,,590,2,uS/cm at 25 C,8/10/2023,8/10/2023,,72,0.5,"Analyte detected in blank, value is estimated","H, Q",,2.58,0.5,mg/L,6/20/2023,6/20/2023,,21,0.06,,,17.3,0.5,mg/L,6/9/2023,6/9/2023,,10,,,,1.97,0.05,mg N/L,6/9/2023,6/9/2023,10,,,,2,0.05,,6/9/2023,6/9/2023,,10,0.05,"H, ND",,,0.05,mg N/L,8/11/2023,8/11/2023,,73,,,,2.63,,mg/L,6/1/2023,6/1/2023,2,,,8.32,,6/20/2023,6/20/2023,,21,0.04,,,1.31,0.5,mg/L,6/7/2023,6/7/2023,,8,5,,,84,10,ug/L,6/20/2023,6/20/2023,,21,0.02,,,26.3,0.05,mg/L,12/29/2023,12/29/2023,,213,0.07,,,24.6,0.5,mg/L,8/12/2023,8/12/2023,,74,0.013,H,,44.6,0.5,mg/L,6/5/2023,6/5/2023,6,5,,,10,5,mg/L,6/5/2023,6/5/2023,,6,0.2,H,,0.85,0.2,NTU,6/1/2023,6/9/2023,6/9/2023,,15.4,ug/L,10,,,,0.6,0.5,ug/L,,1000,,,
6/1/2026,2021921,NRS_TX-10290,NRS23_TX_10023,TX,1,5/30/2023,2310015,236920,2310015,236921,PESD-AL,WATER,REGULAR,6/2/2023,230606.1,6/6/2023,1,7,0.0015,S,,0.014,0.004,mg N/L,230602.1,6/2/2023,3,,S,,3410,,uEq/L,231019.2,10/19/2023,1,142,0.01,S,,55.3,0.05,mg/L,230606.1,6/6/2023,2,7,0.002,S,,10.2,0.12,mg/L,230602,6/2/2023,,3,,S,,5,,APHA PT-CO,230602.1,6/2/2023,3,,S,,394,2,uS/cm at 25 C,230607.1,6/7/2023,1,8,0.049,,S,,1,0.2,mg/L,231019.2,10/19/2023,1,142,0.002,S,,14.4,0.02,mg/L,230606.1,6/6/2023,2,7,0.003,S,,0.357,0.04,mg N/L,,,,,,,,,,230606.1,6/6/2023,2,7,0.0006,S;ND,MDL,,0.04,mg N/L,230619.1,6/19/2023,,20,0.002,S,,0.474,0.02,mg/L,230602.1,6/2/2023,3,S,,8.24,,231019.2,10/19/2023,1,142,0.01,S,,0.81,0.1,mg/L,230619.1,6/19/2023,,20,0.7,S,,5.3,4,ug/L,230613.1,6/13/2023,,14,0.005,S,,11.8,0.05,mg/L,231019.2,10/19/2023,1,142,0.005,S,,6.23,0.1,mg/L,230606.1,6/6/2023,2,7,0.002,S,,10.3,0.36,mg/L,230602.1,6/2/2023,3,,S;L,LRL,0.04,2,mg/L,230602.1,6/2/2023,,3,,S;ND,LRL,,2,NTU,6/2/2023,230605.1,6/5/2023,,31.2,ug/L,6,0.29,S,,0.64,1,ug/L,,1950,,,
6/1/2026,2021922,NRS_OK-10195,NRS23_OK_10060,OK,1,5/31/2023,,249540,,249541,ODEQ,WATER,REGULAR,6/1/2023,6/8/2023,6/8/2023,,8,0.1,ND,,,0.1,mg N/L,6/2/2023,6/2/2023,2,,,,8210,20,uEq/L,6/20/2023,6/20/2023,,20,0.25,,,70.7,0.5,mg/L,8/12/2023,8/12/2023,,73,0.055,H,,106,3,mg/L,8/10/2023,8/10/2023,,71,2,H,,15,2,APHA PT-CO,6/5/2023,6/5/2023,5,2,,,1100,2,uS/cm at 25 C,8/10/2023,8/10/2023,,71,0.5,"Analyte detected in blank, value is estimated","H, Q",,5.82,0.5,mg/L,6/20/2023,6/20/2023,,20,0.06,,,49.7,0.5,mg/L,6/9/2023,6/9/2023,,9,0.05,"H, ND",,,0.05,mg N/L,6/9/2023,6/9/2023,9,0.05,ND,,,0.05,,6/9/2023,6/9/2023,,9,0.05,"H, ND",,,0.05,mg N/L,8/11/2023,8/11/2023,,72,,,,0.59,,mg/L,6/1/2023,6/1/2023,1,,,7.74,,6/20/2023,6/20/2023,,20,0.04,,,2.1,0.5,mg/L,6/7/2023,6/7/2023,,7,5,,,45,10,ug/L,6/20/2023,6/20/2023,,20,0.02,,,15,0.05,mg/L,1/19/2024,1/19/2024,,233,0.07,H,,81.1,0.5,mg/L,8/12/2023,8/12/2023,,73,0.013,H,,43.1,0.5,mg/L,6/5/2023,6/5/2023,5,5,ND,,,5,mg/L,6/5/2023,6/5/2023,,5,0.2,H,,2.9,0.2,NTU,6/1/2023,6/9/2023,6/9/2023,,15.2,ug/L,9,,,,5.7,0.5,ug/L,,750,,,
6/1/2026,2021923,NRS_TX-10289,NRS23_TX_10022,TX,1,5/31/2023,2310013,231700,2310013,231701,PESD-AL,WATER,REGULAR,6/1/2023,230606.1,6/6/2023,1,6,0.0015,,,0.015,0.004,mg N/L,230601.2,6/1/2023,1,,,,3860,,uEq/L,231019.2,10/19/2023,1,141,0.01,,,63.1,0.05,mg/L,230606.1,6/6/2023,2,6,0.002,,,12.6,0.12,mg/L,230601,6/1/2023,,1,,,,5,,APHA PT-CO,230601.2,6/1/2023,1,,,,452,2,uS/cm at 25 C,230607.1,6/7/2023,1,7,0.049,,,,0.84,0.2,mg/L,231019.2,10/19/2023,1,141,0.002,,,15.4,0.02,mg/L,230606.1,6/6/2023,2,6,0.003,,,0.202,0.04,mg N/L,,,,,,,,,,230606.1,6/6/2023,2,6,0.0006,ND,MDL,,0.04,mg N/L,230619.1,6/19/2023,,19,0.002,,,0.276,0.02,mg/L,230601.2,6/1/2023,1,,,8.08,,231019.2,10/19/2023,1,141,0.01,,,0.9,0.1,mg/L,230619.1,6/19/2023,,19,0.7,,,5.1,4,ug/L,230613.1,6/13/2023,,13,0.005,,,12.6,0.05,mg/L,231019.2,10/19/2023,1,141,0.005,,,7.53,0.1,mg/L,230606.1,6/6/2023,2,6,0.002,,,15.8,0.36,mg/L,230602.1,6/2/2023,2,,L,LRL,0.4,2,mg/L,230601.2,6/1/2023,,1,,L,LRL,0.89,2,NTU,6/1/2023,230605.1,6/5/2023,,29.9,ug/L,5,0.29,,,0.598,1,ug/L,,2000,,,
6/1/2026,2021925,NRS_NJ-10080,NRS23_NJ_10011,NJ,1,6/1/2023,2310014,240140,2310014,240141,PESD-AL,WATER,REGULAR,6/2/2023,230606.1,6/6/2023,1,5,0.0015,,,0.067,0.004,mg N/L,230602.1,6/2/2023,1,,,,367,,uEq/L,231019.2,10/19/2023,1,140,0.01,,,10.2,0.05,mg/L,230606.1,6/6/2023,1,5,0.001,,,26.8,0.06,mg/L,230602,6/2/2023,,1,,,,45,,APHA PT-CO,230602.1,6/2/2023,1,,,,174,2,uS/cm at 25 C,230607.1,6/7/2023,1,6,0.049,,,,4.19,0.2,mg/L,231019.2,10/19/2023,1,140,0.002,,,2.5,0.02,mg/L,230606.1,6/6/2023,1,5,0.0015,,,0.761,0.02,mg N/L,,,,,,,,,,230606.1,6/6/2023,1,5,0.0003,L,EST,0.003,0.02,mg N/L,230619.1,6/19/2023,,18,0.002,,,1.1,0.02,mg/L,230602.1,6/2/2023,1,,,7.1,,231019.2,10/19/2023,1,140,0.01,,,3.25,0.1,mg/L,230619.1,6/19/2023,,18,0.7,,,55.8,4,ug/L,230613.1,6/13/2023,,12,0.005,,,5.7,0.05,mg/L,231019.2,10/19/2023,1,140,0.005,,,16.4,0.1,mg/L,230606.1,6/6/2023,1,5,0.001,,,12.8,0.18,mg/L,230602.1,6/2/2023,1,,L,LRL,1.9,2,mg/L,230602.1,6/2/2023,,1,,,,3.4,2,NTU,6/2/2023,230605.1,6/5/2023,,197,ug/L,4,0.29,,,31.5,1,ug/L,,250,,,
6/1/2026,2021927,NRS_KY-10126,NRS23_KY_10019,KY,1,6/1/2023,2310016,234900,2310016,234901,PESD-AL,WATER,REGULAR,6/3/2023,230606.1,6/6/2023,1,5,0.0015,,,0.055,0.004,mg N/L,230603.1,6/3/2023,2,,,,4500,,uEq/L,231019.2,10/19/2023,1,140,0.01,,,87.2,0.05,mg/L,230606.1,6/6/2023,2,5,0.002,,,9.2,0.12,mg/L,230603,6/3/2023,,2,,,,25,,APHA PT-CO,230603.1,6/3/2023,2,,,,532,2,uS/cm at 25 C,230607.1,6/7/2023,1,6,0.049,,,,2.42,0.2,mg/L,231019.2,10/19/2023,1,140,0.002,,,15.2,0.02,mg/L,230606.1,6/6/2023,2,5,0.003,,,0.312,0.04,mg N/L,,,,,,,,,,230606.1,6/6/2023,2,5,0.0006,L,EST,0.006,0.04,mg N/L,230619.1,6/19/2023,,18,0.002,,,0.61,0.02,mg/L,230603.1,6/3/2023,2,,,8.2,,231019.2,10/19/2023,1,140,0.01,,,3.73,0.1,mg/L,230619.1,6/19/2023,,18,0.7,,,226,4,ug/L,230613.1,6/13/2023,,12,0.005,,,3.12,0.05,mg/L,231019.2,10/19/2023,1,140,0.005,,,7.37,0.1,mg/L,230606.1,6/6/2023,2,5,0.002,,,29.4,0.36,mg/L,230606.1,6/6/2023,5,,,,18.2,2,mg/L,230603.1,6/3/2023,,2,,,,7,2,NTU,6/3/2023,230605.1,6/5/2023,,40.5,ug/L,4,0.29,,,3.24,1,ug/L,,500,,,
6/1/2026,2021928,NRS_TX-10288,NRS23_TX_10021,TX,1,6/1/2023,2310020,236900,2310020,236901,PESD-AL,WATER,REGULAR,6/5/2023,230606.1,6/6/2023,1,5,0.0015,S,,0.006,0.004,mg N/L,230606.1,6/6/2023,5,,S,,2570,,uEq/L,231019.2,10/19/2023,1,140,0.01,S,,36.6,0.05,mg/L,230606.1,6/6/2023,2,5,0.002,S,,22.9,0.12,mg/L,230605,6/5/2023,,4,,S;H,H,5,,APHA PT-CO,230606.1,6/6/2023,5,,S,,392,2,uS/cm at 25 C,230607.1,6/7/2023,1,6,0.049,,S,,1.9,0.2,mg/L,231019.2,10/19/2023,1,140,0.002,S,,19.5,0.02,mg/L,230606.1,6/6/2023,2,5,0.003,S,,0.054,0.04,mg N/L,,,,,,,,,,230606.1,6/6/2023,2,5,0.0006,S;ND,MDL,,0.04,mg N/L,230619.1,6/19/2023,,18,0.002,S,,0.243,0.02,mg/L,230606.1,6/6/2023,5,S;H,H,8.17,,231019.2,10/19/2023,1,140,0.01,S,,2.24,0.1,mg/L,230619.1,6/19/2023,,18,0.7,S,,8.6,4,ug/L,230613.1,6/13/2023,,12,0.005,S,,10.7,0.05,mg/L,231019.2,10/19/2023,1,140,0.005,S,,13.5,0.1,mg/L,230606.1,6/6/2023,2,5,0.002,S,,21.5,0.36,mg/L,230606.1,6/6/2023,5,,S;L,LRL,0.8,2,mg/L,230606.1,6/6/2023,,5,,S;H;L,H; LRL,1.7,2,NTU,6/5/2023,230608.1,6/8/2023,,13.3,ug/L,7,0.29,S,,0.709,1,ug/L,,750,,,
6/1/2026,2021932,NRS_WA-10532,NRS23_WA_10126,WA,1,6/1/2023,2310018,240560,2310018,240561,PESD-AL,WATER,REGULAR,6/3/2023,230606.1,6/6/2023,1,5,0.0015,,,0.037,0.004,mg N/L,230603.1,6/4/2023,3,,,,1140,,uEq/L,231019.2,10/19/2023,1,140,0.01,,,13.5,0.05,mg/L,230606.1,6/6/2023,1,5,0.001,,,4.16,0.06,mg/L,230603,6/3/2023,,2,,,,15,,APHA PT-CO,230603.1,6/3/2023,2,,,,146,2,uS/cm at 25 C,230607.1,6/7/2023,1,6,0.049,,,,1.66,0.2,mg/L,231019.2,10/19/2023,1,140,0.002,,,5.44,0.02,mg/L,230606.1,6/6/2023,1,5,0.0015,,,0.48,0.02,mg N/L,,,,,,,,,,230606.1,6/6/2023,1,5,0.0003,L,EST,0.003,0.02,mg N/L,230619.1,6/19/2023,,18,0.002,,,0.683,0.02,mg/L,230603.1,6/3/2023,2,,,8.35,,231019.2,10/19/2023,1,140,0.01,,,3.06,0.1,mg/L,230619.1,6/19/2023,,18,0.7,,,84.3,4,ug/L,230613.1,6/13/2023,,12,0.005,,,29.7,0.05,mg/L,231019.2,10/19/2023,1,140,0.005,,,7.98,0.1,mg/L,230606.1,6/6/2023,1,5,0.001,,,5.15,0.18,mg/L,230606.1,6/6/2023,5,,,,2.7,2,mg/L,230603.1,6/3/2023,,2,,L,LRL,1.8,2,NTU,6/3/2023,230608.1,6/8/2023,,261,ug/L,7,0.29,,,5.22,1,ug/L,,2000,,,
6/1/2026,2021934,NRS_OH-10097,NRS23_OH_10003,OH,1,6/1/2023,2310019,234720,2310019,234721,PESD-AL,WATER,REGULAR,6/3/2023,230606.1,6/6/2023,1,5,0.0015,,,0.043,0.004,mg N/L,230603.1,6/3/2023,2,,,,5360,,uEq/L,231019.2,10/19/2023,1,140,0.01,,,119,0.05,mg/L,230606.1,6/6/2023,5,5,0.005,,,123,0.3,mg/L,230603,6/3/2023,,2,,,,15,,APHA PT-CO,230603.1,6/3/2023,2,,,,1000,2,uS/cm at 25 C,230607.1,6/7/2023,2,6,0.098,,,,3.35,0.4,mg/L,231019.2,10/19/2023,1,140,0.002,,,23.5,0.02,mg/L,230606.1,6/6/2023,5,5,0.0075,,,0.51,0.1,mg N/L,,,,,,,,,,230606.1,6/6/2023,5,5,0.0015,L,EST,0.007,0.1,mg N/L,230619.1,6/19/2023,,18,0.002,,,0.859,0.02,mg/L,230603.1,6/3/2023,2,,,8.16,,231019.2,10/19/2023,1,140,0.01,,,2.88,0.1,mg/L,230619.1,6/19/2023,,18,0.7,,,226,4,ug/L,230613.1,6/13/2023,,12,0.005,,,7.42,0.05,mg/L,231019.2,10/19/2023,1,140,0.005,,,67.6,0.1,mg/L,230606.1,6/6/2023,5,5,0.005,,,73.7,0.9,mg/L,230606.1,6/6/2023,5,,,,10.8,2,mg/L,230603.1,6/3/2023,,2,,,,4.8,2,NTU,6/3/2023,230608.1,6/8/2023,,7.96,ug/L,7,0.29,,,1.27,1,ug/L,,250,,,
6/1/2026,2021936,NRS_WA-10452,NRS23_WA_10057,WA,1,6/2/2023,2310017,236260,2310017,236261,PESD-AL,WATER,REGULAR,6/3/2023,230606.1,6/6/2023,1,4,0.0015,,,0.036,0.004,mg N/L,230603.1,6/3/2023,1,,,,1260,,uEq/L,231019.2,10/19/2023,1,139,0.01,,,15.6,0.05,mg/L,230606.1,6/6/2023,1,4,0.001,,,1.81,0.06,mg/L,230603,6/3/2023,,1,,,,20,,APHA PT-CO,230603.1,6/3/2023,1,,,,150,2,uS/cm at 25 C,230607.1,6/7/2023,1,5,0.049,,,,3.94,0.2,mg/L,231019.2,10/19/2023,1,139,0.002,,,6.11,0.02,mg/L,230606.1,6/6/2023,1,4,0.0015,,,0.313,0.02,mg N/L,,,,,,,,,,230606.1,6/6/2023,1,4,0.0003,L,EST,0.001,0.02,mg N/L,230619.1,6/19/2023,,17,0.002,,,0.916,0.02,mg/L,230603.1,6/3/2023,1,,,7.99,,231019.2,10/19/2023,1,139,0.01,,,3.27,0.1,mg/L,230619.1,6/19/2023,,17,0.7,,,298,4,ug/L,230613.1,6/13/2023,,11,0.005,,,44.9,0.05,mg/L,231019.2,10/19/2023,1,139,0.005,,,5.62,0.1,mg/L,230606.1,6/6/2023,1,4,0.001,,,6.19,0.18,mg/L,230606.1,6/6/2023,4,,,,84.6,2,mg/L,230603.1,6/3/2023,,1,,,,21.4,2,NTU,6/3/2023,230605.1,6/5/2023,,16.9,ug/L,3,0.29,,,2.7,1,ug/L,,250,,,
6/1/2026,2021937,NRS_WA-10457,NRS23_WA_10058,WA,1,6/4/2023,2310021,235380,2310021,235381,PESD-AL,WATER,REGULAR,6/6/2023,230615.1,6/15/2023,1,11,0.0015,,,0.022,0.004,mg N/L,230606.1,6/6/2023,2,,,,3680,,uEq/L,231019.2,10/19/2023,1,137,0.01,,,49.9,0.05,mg/L,230606.1,6/6/2023,2,2,0.002,,,3.63,0.12,mg/L,230606,6/6/2023,,2,,,,10,,APHA PT-CO,230606.1,6/6/2023,2,,,,433,2,uS/cm at 25 C,230607.1,6/7/2023,2,3,0.098,,,,2.18,0.4,mg/L,231019.2,10/19/2023,1,137,0.002,,,15.3,0.02,mg/L,230606.1,6/6/2023,2,2,0.003,,,4.93,0.04,mg N/L,,,,,,,,,,230606.1,6/6/2023,2,2,0.0006,L,EST,0.009,0.04,mg N/L,230623.1,6/23/2023,,19,0.002,,,5.3,0.02,mg/L,230606.1,6/6/2023,2,,,8.2,,231019.2,10/19/2023,1,137,0.01,,,2.63,0.1,mg/L,230619.1,6/19/2023,,15,0.7,,,176,4,ug/L,230613.1,6/13/2023,,9,0.005,,,44.5,0.05,mg/L,231019.2,10/19/2023,1,137,0.005,,,21.1,0.1,mg/L,230606.1,6/6/2023,2,2,0.002,,,10.5,0.36,mg/L,230606.1,6/6/2023,2,,,,28.6,2,mg/L,230606.1,6/6/2023,,2,,,,4.5,2,NTU,6/6/2023,230608.1,6/8/2023,,40.7,ug/L,4,0.29,,,6.51,1,ug/L,,250,,,
