PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,LAB_SAMPLE_ID,SAMPLE_ID,LAB,MATRIX,SAM_CODE,DATE_RECEIVED,BATCH_ID,DATE_ANALYZED,DILUTION_FACTOR,EXTRACT,HOLDING_TIME,MDL,NARS_FLAG,QA_FLAG,RESULT,RESULT_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RL,SHIP_FLAG,VOLUME_ADJUST,VOLUME_FILTERED
6/2/2026,2022625,NRS_NE-10170,NRS23_NE_10013,NE,1,8/7/2023,2310619,248343,PESD-AL,PERIPHYTON,REGULAR,8/9/2023,230810.1,8/10/2023,,492,3,0.29,,,12.3,ug/cm2,3280,ug/L,1,,,6
6/2/2026,2022626,NRS_MT-10634,NRS23_MT_10159,MT,1,8/8/2023,2310627,254463,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,497,3,0.29,,,2.981,ug/cm2,795,ug/L,1,,,25
6/2/2026,2022627,NRS_MN-10304,NRS23_MN_HP001,MN,1,8/8/2023,2310631,241543,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,126,3,0.29,,,0.6886,ug/cm2,202,ug/L,1,,,25
6/2/2026,2022628,NRS_NV-10465,NRS23_NV_10005,NV,1,8/8/2023,2310622,246883,PESD-AL,PERIPHYTON,REGULAR,8/9/2023,230811.1,8/11/2023,,53,3,0.29,,,0.318,ug/cm2,84.8,ug/L,1,,,25
6/2/2026,2022629,NRS_SD-10789,NRS23_SD_10050,SD,1,8/8/2023,2310623,243463,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,187,3,0.29,,,1.121,ug/cm2,299,ug/L,1,,,25
6/2/2026,2022630,NRS_VT-10135,NRS23_VT_10003,VT,2,8/8/2023,2310636,254803,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,253,3,0.29,,,1.519,ug/cm2,405,ug/L,1,,,25
6/2/2026,2022631,NRS_NJ-10069,NRS23_NJ_10007,NJ,1,8/9/2023,2310632,242743,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,101,2,0.29,,,0.6075,ug/cm2,162,ug/L,1,,,25
6/2/2026,2022632,NRS_MI-10132,NRS23_MI_10069,MI,1,8/9/2023,2310626,248923,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,216,2,0.29,,,1.298,ug/cm2,346,ug/L,1,,,25
6/2/2026,2022633,NRS_NC-10147,NRS23_NC_10003,NC,2,8/9/2023,2310637,242563,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,132,2,0.29,,,0.7912,ug/cm2,211,ug/L,1,,,25
6/2/2026,2022634,NRS_WY-10504,NRS23_WY_10063,WY,1,8/8/2023,2310638,242723,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,184,3,0.29,,,1.102,ug/cm2,294,ug/L,1,,,25
6/2/2026,2022635,NRS_WY-10658,NRS23_WY_10027,WY,1,8/8/2023,2310624,258323,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,28.6,3,0.29,,,0.1717,ug/cm2,45.8,ug/L,1,,,25
6/2/2026,2022636,NRS_PA-10142,NRS23_PA_10023,PA,1,8/9/2023,2310635,254043,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,192,2,0.29,,,1.151,ug/cm2,307,ug/L,1,,,25
6/2/2026,2022637,NRS_CA-11458,NRS23_CA_10275,CA,1,8/9/2023,2310628,252063,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,118,2,0.29,,,0.7088,ug/cm2,189,ug/L,1,,,25
6/2/2026,2022638,NRS_FL-10200,NRS23_FL_10008,FL,1,8/8/2023,2310625,258463,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,117,3,0.29,,,0.7012,ug/cm2,187,ug/L,1,,,25
6/2/2026,2022639,NRS_GA-10157,NRS23_GA_10010,GA,1,8/9/2023,2310634,247283,PESD-AL,PERIPHYTON,REGULAR,8/10/2023,230811.1,8/11/2023,,172,2,0.29,,,1.031,ug/cm2,275,ug/L,1,,,25
6/2/2026,2022640,NRS_KS-10431,NRS23_KS_10235,KS,1,8/9/2023,2310642,252183,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,67.7,6,0.29,,,0.405,ug/cm2,108,ug/L,1,,,25
6/2/2026,2022641,NRS_OR-10766,NRS23_OR_10161,OR,1,8/9/2023,2310648,246423,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,9,744.3,6,0.29,,,4.462,ug/cm2,1190,ug/L,1,,,25
6/2/2026,2022642,NRS_IL-10182,NRS23_IL_10063,IL,1,8/9/2023,2310652,258143,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,288,6,0.29,,,1.729,ug/cm2,461,ug/L,1,,,25
6/2/2026,2022643,NRS_KY-10141,NRS23_KY_10069,KY,1,8/8/2023,2310643,251463,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,87,7,0.29,S,,0.5212,ug/cm2,139,ug/L,1,,,25
6/2/2026,2022644,NRS_MT-10592,NRS23_MT_10063,MT,1,8/9/2023,2310663,259183,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,,277,7,0.29,S,,1.661,ug/cm2,443,ug/L,1,,,25
6/2/2026,2022645,NRS_OK-10180,NRS23_OK_10018,OK,1,8/9/2023,,253923,ODEQ,PERIPHYTON,REGULAR,8/10/2023,8/25/2023,8/25/2023,,15.2,16,,,,0.9117,ug/cm2,243.13,ug/L,0.5,,,10
6/2/2026,2022646,NRS_MN-10201,NRS23_MN_10018,MN,1,8/9/2023,2310665,241443,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,,111,7,0.29,S,,0.6675,ug/cm2,178,ug/L,1,,,25
6/2/2026,2022647,NRS_KY-10107,NRS23_KY_10009,KY,2,8/9/2023,2310650,251503,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,274,6,0.29,,,1.642,ug/cm2,438,ug/L,1,,,25
6/2/2026,2022648,NRS_DE-10089,NRS23_DE_10003,DE,1,8/9/2023,2310647,252123,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,192,6,0.29,,,1.047,ug/cm2,307,ug/L,1,,,25
6/2/2026,2022649,NRS_NJ-10072,NRS23_NJ_10025,NJ,1,8/10/2023,2310640,240363,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,593,5,0.29,,,3.595,ug/cm2,949,ug/L,1,,,25
6/2/2026,2022650,NRS_WI-10270,NRS23_WI_10039,WI,1,8/9/2023,2310651,246343,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,59.7,6,0.29,,,0.3581,ug/cm2,95.5,ug/L,1,,,25
6/2/2026,2022651,NRS_ID-10392,NRS23_ID_10012,ID,2,8/9/2023,2310649,254323,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,104,6,0.29,,,0.6225,ug/cm2,166,ug/L,1,,,25
6/2/2026,2022652,NRS_IL-10190,NRS23_IL_10071,IL,1,8/10/2023,2310646,258023,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,114,5,0.29,,,0.6825,ug/cm2,182,ug/L,1,,,25
6/2/2026,2022653,NRS_ND-10505,NRS23_ND_10110,ND,1,8/10/2023,2310654,247343,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,567,5,0.29,,,3.401,ug/cm2,907,ug/L,1,,,25
6/2/2026,2022654,NRS_SC-10123,NRS23_SC_10042,SC,1,8/9/2023,2310656,254103,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,295,6,0.29,S,,1.77,ug/cm2,472,ug/L,1,,,25
6/2/2026,2022655,NRS_GA-10152,NRS23_GA_10006,GA,1,8/10/2023,2310641,247323,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,30.2,5,0.29,,,0.1811,ug/cm2,48.3,ug/L,1,,,25
6/2/2026,2022656,NRS_NJ-10068,NRS23_NJ_10006,NJ,1,8/10/2023,2310645,260923,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,32.9,5,0.29,,,0.1972,ug/cm2,52.6,ug/L,1,,,25
6/2/2026,2022657,NRS_MN-10305,NRS23_MN_HP004,MN,1,8/10/2023,2310644,241623,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,400,5,0.29,,,2.4,ug/cm2,640,ug/L,1,,,25
6/2/2026,2022658,NRS_ID-10572,NRS23_ID_10193,ID,1,8/10/2023,2310668,250783,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,,169,6,0.29,,,1.012,ug/cm2,270,ug/L,1,,,25
6/2/2026,2022659,NRS_PA-10151,NRS23_PA_10032,PA,1,8/10/2023,2310653,237683,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,294,5,0.29,,,1.762,ug/cm2,470,ug/L,1,,,25
6/2/2026,2022660,NRS_OR-10775,NRS23_OR_10170,OR,1,8/10/2023,2310660,246003,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,130,5,0.29,,,0.78,ug/cm2,208,ug/L,1,,,25
6/2/2026,2022661,NRS_ME-10362,NRS23_ME_10051,ME,1,8/10/2023,2310639,258643,PESD-AL,PERIPHYTON,REGULAR,8/11/2023,230815.1,8/15/2023,,269,5,0.29,,,1.466,ug/cm2,430,ug/L,1,,,25
6/2/2026,2022662,NRS_TX-10351,NRS23_TX_10165,TX,1,8/10/2023,2310664,247703,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,9,1440,6,0.29,,,8.625,ug/cm2,2300,ug/L,1,,,25
6/2/2026,2022663,NRS_KY-10130,NRS23_KY_10023,KY,1,8/10/2023,2310662,251423,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,,116,6,0.29,,,0.6975,ug/cm2,186,ug/L,1,,,25
6/2/2026,2022665,NRS_PA-10163,NRS23_PA_10053,PA,1,8/11/2023,2310661,254083,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,129,4,0.29,,,0.7725,ug/cm2,206,ug/L,1,,,25
6/2/2026,2022666,NRS_NC-10473,NRS23_NC_10026,NC,1,8/11/2023,2310666,252163,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,,202,5,0.29,,,1.211,ug/cm2,323,ug/L,1,,,25
6/2/2026,2022667,NRS_IL-10147,NRS23_IL_10045,IL,1,8/11/2023,2310659,258523,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,237,4,0.29,,,1.421,ug/cm2,379,ug/L,1,,,25
6/2/2026,2022668,NRS_MT-10495,NRS23_MT_10002,MT,1,8/10/2023,2310657,259203,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,89.2,5,0.29,,,0.5363,ug/cm2,143,ug/L,1,,,25
6/2/2026,2022669,NRS_MT-10587,NRS23_MT_10058,MT,1,8/11/2023,2310667,259123,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230816.1,8/16/2023,9,1053,5,0.29,,,6.3,ug/cm2,1680,ug/L,1,,,25
6/2/2026,2022670,NRS_NJ-10099,NRS23_NJ_10069,NJ,1,8/11/2023,2310658,260943,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,261,4,0.29,,,1.568,ug/cm2,418,ug/L,1,,,25
6/2/2026,2022671,NRS_FL-10222,NRS23_FL_10017,FL,1,8/10/2023,2310655,258443,PESD-AL,PERIPHYTON,REGULAR,8/12/2023,230815.1,8/15/2023,,58.1,5,0.29,,,0.3487,ug/cm2,93,ug/L,1,,,25
6/2/2026,2022672,NRS_NJ-10095,NRS23_NJ_10065,NJ,1,8/13/2023,2310681,260903,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,52.4,4,0.29,S,,0.3143,ug/cm2,83.8,ug/L,1,,,25
6/2/2026,2022673,NRS_IL-10204,NRS23_IL_10085,IL,1,8/13/2023,2310669,258043,PESD-AL,PERIPHYTON,REGULAR,8/15/2023,230816.1,8/16/2023,,22.8,3,0.29,,,0.1369,ug/cm2,36.5,ug/L,1,,,25
6/2/2026,2022674,NRS_ME-10314,NRS23_ME_10002,ME,1,8/13/2023,2310689,247523,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230818.1,8/18/2023,,206,5,0.29,S,,0.675,ug/cm2,330,ug/L,1,,,25
6/2/2026,2022676,NRS_NC-10475,NRS23_NC_10329,NC,1,8/13/2023,2310672,252543,PESD-AL,PERIPHYTON,REGULAR,8/15/2023,230816.1,8/16/2023,,32.4,3,0.29,,,0.1942,ug/cm2,51.8,ug/L,1,,,25
6/2/2026,2022677,NRS_AR-10256,NRS23_AR_10028,AR,1,8/13/2023,2310670,252663,PESD-AL,PERIPHYTON,REGULAR,8/15/2023,230816.1,8/16/2023,,86,3,0.29,,,0.5175,ug/cm2,138,ug/L,1,,,25
6/2/2026,2022678,NRS_MT-10591,NRS23_MT_10062,MT,1,8/13/2023,2310680,259303,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,193,4,0.29,S,,1.159,ug/cm2,309,ug/L,1,,,25
6/2/2026,2022679,NRS_VT-10136,NRS23_VT_10004,VT,1,8/14/2023,2310686,254843,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,320,3,0.29,,,1.92,ug/cm2,512,ug/L,1,,,25
6/2/2026,2022680,NRS_AR-10296,NRS23_AR_10094,AR,1,8/14/2023,2310675,246123,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,39.3,3,0.29,,,0.2359,ug/cm2,62.9,ug/L,1,,,25
6/2/2026,2022681,NRS_UT-10424,NRS23_UT_10067,UT,1,8/14/2023,2310679,246603,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,444,3,0.29,,,2.662,ug/cm2,710,ug/L,1,,,25
6/2/2026,2022682,NRS_IN-10125,NRS23_IN_10045,IN,1,8/14/2023,2310674,235763,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,383,3,0.29,,,2.299,ug/cm2,613,ug/L,1,,,25
6/2/2026,2022683,NRS_NC-10154,NRS23_NC_10011,NC,1,8/14/2023,2310671,242603,PESD-AL,PERIPHYTON,REGULAR,8/15/2023,230816.1,8/16/2023,,34.2,2,0.29,,,0.2051,ug/cm2,54.7,ug/L,1,,,25
6/2/2026,2022684,NRS_NJ-10093,NRS23_NJ_10063,NJ,1,8/14/2023,2310682,258243,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,595,3,0.29,,,3.57,ug/cm2,952,ug/L,1,,,25
6/2/2026,2022685,NRS_KS-10387,NRS23_KS_10191,KS,1,8/14/2023,2310673,248223,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,341,3,0.29,,,2.047,ug/cm2,546,ug/L,1,,,25
6/2/2026,2022686,NRS_ME-10310,NRS23_ME_HP005,ME,1,8/14/2023,2310676,251843,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,146,3,0.29,,,0.8775,ug/cm2,234,ug/L,1,,,25
6/2/2026,2022687,NRS_OK-10177,NRS23_OK_10010,OK,1,8/14/2023,,258583,ODEQ,PERIPHYTON,REGULAR,8/17/2023,8/25/2023,8/25/2023,,15.4,11,,,,0.656,ug/cm2,174.93,ug/L,0.5,,,20
6/2/2026,2022688,NRS_ID-10508,NRS23_ID_10038,ID,1,8/15/2023,2310704,259383,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,42.9,3,0.29,,,0.2572,ug/cm2,68.6,ug/L,1,,,25
6/2/2026,2022689,NRS_VA-10186,NRS23_VA_2168,VA,1,8/15/2023,2310685,238203,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,137,2,0.29,,,0.2074,ug/cm2,219,ug/L,1,,,25
6/2/2026,2022690,NRS_VT-10142,NRS23_VT_10005,VT,2,8/15/2023,2310688,254963,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230818.1,8/18/2023,,13.7,3,0.29,,,0.08212,ug/cm2,21.9,ug/L,1,,,25
6/2/2026,2022691,NRS_NY-10265,NRS23_NY_10060,NY,1,8/15/2023,2310678,243023,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,465,2,0.29,,,2.79,ug/cm2,744,ug/L,1,,,25
6/2/2026,2022692,NRS_NJ-10062,NRS23_NJ_10004,NJ,1,8/15/2023,2310677,242303,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,277,2,0.29,,,1.661,ug/cm2,443,ug/L,1,,,25
6/2/2026,2022693,NRS_NE-10199,NRS23_NE_10042,NE,1,8/15/2023,2310694,259883,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,8.79,3,0.29,,,0.08775,ug/cm2,23.4,ug/L,1,,,15
6/2/2026,2022694,NRS_CA-11489,NRS23_CA_10324,CA,1,8/15/2023,2310714,259663,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,30.8,6,0.29,,,0.1867,ug/cm2,49.3,ug/L,1,,,25
6/2/2026,2022695,NRS_CA-11413,NRS23_CA_10228,CA,1,8/15/2023,2310703,252003,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,14.5,3,0.29,,,0.087,ug/cm2,23.2,ug/L,1,,,25
6/2/2026,2022696,NRS_KY-10100,NRS23_KY_10002,KY,1,8/15/2023,2310722,253243,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230822.1,8/22/2023,,523,7,0.29,,,3.139,ug/cm2,837,ug/L,1,,,25
6/2/2026,2022697,NRS_OR-10678,NRS23_OR_10020,OR,1,8/15/2023,2310717,247563,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,463,6,0.29,,,2.779,ug/cm2,741,ug/L,1,,,25
6/2/2026,2022698,NRS_NC-10153,NRS23_NC_10010,NC,1,8/15/2023,2310683,247603,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,24.4,2,0.29,,,0.1462,ug/cm2,39,ug/L,1,,,25
6/2/2026,2022699,NRS_ME-10334,NRS23_ME_10018,ME,1,8/15/2023,2310684,247503,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,165.03,2,0.29,,,0.54,ug/cm2,264,ug/L,1,,1,25
6/2/2026,2022700,NRS_UT-10370,NRS23_UT_10006,UT,1,8/15/2023,2310692,246663,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,41.3,3,0.29,,,0.2479,ug/cm2,66.1,ug/L,1,,,25
6/2/2026,2022701,NRS_KS-10368,NRS23_KS_10172,KS,1,8/15/2023,2310695,252243,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,324,3,0.29,,,1.943,ug/cm2,518,ug/L,1,,,25
6/2/2026,2022702,NRS_IN-10116,NRS23_IN_10014,IN,1,8/15/2023,2310720,239763,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230822.1,8/22/2023,,590,7,0.29,,,3.54,ug/cm2,944,ug/L,1,,,25
6/2/2026,2022703,NRS_MT-10572,NRS23_MT_10043,MT,1,8/14/2023,2310687,259083,PESD-AL,PERIPHYTON,REGULAR,8/16/2023,230817.1,8/17/2023,,154,3,0.29,,,0.9225,ug/cm2,246,ug/L,1,,,25
6/2/2026,2022706,NRS_AR-10295,NRS23_AR_10093,AR,1,8/15/2023,2310705,252503,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,128,3,0.29,,,0.7687,ug/cm2,205,ug/L,1,,,25
6/2/2026,2022707,NRS_ME-10285,NRS23_ME_HP001,ME,1,8/15/2023,2310710,251603,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,88.8,3,0.29,,,0.5325,ug/cm2,142,ug/L,1,,,25
6/2/2026,2022708,NRS_TX-10285,NRS23_TX_10019,TX,1,8/15/2023,2310719,247863,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,205,6,0.29,,,1.23,ug/cm2,328,ug/L,1,,,25
6/2/2026,2022709,NRS_NH-10125,NRS23_NH_10021,NH,1,8/16/2023,2310698,259543,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,91.5,2,0.29,,,0.5475,ug/cm2,146,ug/L,1,,,25
6/2/2026,2022710,NRS_PA-10154,NRS23_PA_10035,PA,1,8/16/2023,2310713,253363,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,122,5,0.29,,,0.7313,ug/cm2,195,ug/L,1,,,25
6/2/2026,2022711,NRS_VA-10173,NRS23_VA_2155,VA,1,8/16/2023,2310699,238223,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,201,2,0.29,,,1.207,ug/cm2,322,ug/L,1,,,25
6/2/2026,2022712,NRS_SD-10786,NRS23_SD_10047,SD,1,8/15/2023,2310691,253483,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,184,3,0.29,,,1.102,ug/cm2,294,ug/L,1,,,25
6/2/2026,2022713,NRS_ME-10365,NRS23_ME_10054,ME,1,8/16/2023,2310706,246523,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,250,2,0.29,,,1.5,ug/cm2,400,ug/L,1,,,25
6/2/2026,2022714,NRS_WV-10102,NRS23_WV_HP002,WV,1,8/16/2023,2310738,237463,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,284,6,0.29,,,1.702,ug/cm2,454,ug/L,1,,,25
6/2/2026,2022715,NRS_AR-10246,NRS23_AR_10018,AR,1,8/16/2023,2310727,252423,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,268,6,0.29,,,1.609,ug/cm2,429,ug/L,1,,,25
6/2/2026,2022716,NRS_WI-10350,NRS23_WI_10216,WI,1,8/16/2023,2310700,243563,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,143,2,0.29,,,0.8588,ug/cm2,229,ug/L,1,,,25
6/2/2026,2022717,NRS_ND-10430,NRS23_ND_10045,ND,1,8/16/2023,2310693,253043,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,536,2,0.29,,,3.218,ug/cm2,858,ug/L,1,,,25
6/2/2026,2022718,NRS_AR-10230,NRS23_AR_10003,AR,2,8/16/2023,2310711,252383,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,158,5,0.29,,,1.579,ug/cm2,421,ug/L,1,,,15
6/2/2026,2022719,NRS_IL-10222,NRS23_IL_10114,IL,1,8/16/2023,2310721,242703,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230822.1,8/22/2023,,308,6,0.29,,,1.849,ug/cm2,493,ug/L,1,,,25
6/2/2026,2022720,NRS_NY-10084,NRS23_NY_HP002,NY,1,8/15/2023,2310697,241403,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,63,3,0.29,,,0.3826,ug/cm2,101,ug/L,1,,,25
6/2/2026,2022721,NRS_WY-10500,NRS23_WY_10096,WY,1,8/15/2023,2310709,241243,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,186,3,0.29,,,1.118,ug/cm2,298,ug/L,1,,,25
6/2/2026,2022722,NRS_NE-10197,NRS23_NE_10006,NE,1,8/16/2023,2310735,248083,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,65.8,6,0.29,,,0.6562,ug/cm2,175,ug/L,1,,,15
6/2/2026,2022723,NRS_NE-10157,NRS23_NE_10007,NE,2,8/16/2023,2310690,259923,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,3.01,2,0.29,,,0.03011,ug/cm2,8.03,ug/L,1,,,15
6/2/2026,2022724,NRS_NJ-10078,NRS23_NJ_10032,NJ,1,8/16/2023,2310718,240703,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,88.1,5,0.29,,,0.5288,ug/cm2,141,ug/L,1,,,25
6/2/2026,2022725,NRS_FL-10203,NRS23_FL_10029,FL,1,8/15/2023,2310715,258483,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230821.1,8/21/2023,,312,6,0.29,,,1.871,ug/cm2,499,ug/L,1,,,25
6/2/2026,2022726,NRS_OR-10681,NRS23_OR_10022,OR,1,8/16/2023,2310734,244663,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,382,6,0.29,,,2.291,ug/cm2,611,ug/L,1,,,25
6/2/2026,2022727,NRS_UT-10369,NRS23_UT_10008,UT,1,8/16/2023,2310729,246723,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,650,6,0.29,,,3.9,ug/cm2,1040,ug/L,1,,,25
6/2/2026,2022728,NRS_CA-11385,NRS23_CA_10054,CA,1,8/16/2023,2310733,235903,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,134,6,0.29,,,0.8106,ug/cm2,214,ug/L,1,,,25
6/2/2026,2022729,NRS_TX-10477,NRS23_TX_10059,TX,1,8/16/2023,2310701,247883,PESD-AL,PERIPHYTON,REGULAR,8/17/2023,230818.1,8/18/2023,,290,2,0.29,,,1.74,ug/cm2,464,ug/L,1,,,25
6/2/2026,2022730,NRS_MT-10605,NRS23_MT_10112,MT,1,8/15/2023,2310730,259283,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,189,7,0.29,S,,1.132,ug/cm2,302,ug/L,1,,,25
6/2/2026,2022731,NRS_MT-10508,NRS23_MT_10021,MT,1,8/16/2023,2310716,259263,PESD-AL,PERIPHYTON,REGULAR,8/23/2023,230824.1,8/24/2023,,226,4,0.29,S,,1.358,ug/cm2,362,ug/L,1,,,25
6/2/2026,2022732,NRS_ME-10311,NRS23_ME_HP004,ME,1,8/16/2023,2310724,251883,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,224,6,0.29,,,1.342,ug/cm2,358,ug/L,1,,,25
6/2/2026,2022733,NRS_IN-10128,NRS23_IN_10061,IN,1,8/16/2023,2310739,259783,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,139,6,0.29,,,0.8325,ug/cm2,222,ug/L,1,,,25
6/2/2026,2022734,NRS_ID-10505,NRS23_ID_10035,ID,1,8/16/2023,2310728,259483,PESD-AL,PERIPHYTON,REGULAR,8/18/2023,230822.1,8/22/2023,,145,6,0.29,,,0.87,ug/cm2,232,ug/L,1,,,25
