PUBLICATION_DATE,UID,SAMPLE_TYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,UNIQUE_ID,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,LAB_SAMPLE_ID,DATE_ANALYZED,DATE_RECEIVED,HOLDING_TIME,HOLDING_TIME_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RESULT,RESULT_UNITS,VOLUME_FILTERED,VOLUME_FILTERED_UNITS,RL,RL_UNITS,EXTRACT,EXTRACT_UNITS,QA_FLAG,NARS_FLAG,NARS_COMMENT
6/1/2026,2022023,PBIO,NRS23_IA_10117,6/12/2023,1,IA,NRS_IA-10221,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,231742,2310099,9/25/2023,6/14/2023,105,days,270,mg/L,1.012,mg/cm2,15,mL,1,mg,4,mg,,,
6/1/2026,2022024,PBIO,NRS23_LA_10009,6/12/2023,1,LA,NRS_LA-10212,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,232182,2310087,9/25/2023,6/14/2023,105,days,560,mg/L,2.1,mg/cm2,25,mL,1,mg,14,mg,,,
6/1/2026,2022025,PBIO,NRS23_NY_10026,6/13/2023,1,NY,NRS_NY-10229,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,242682,2310092,9/25/2023,6/14/2023,104,days,301,mg/L,1.129,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2022026,PBIO,NRS23_WI_10121,6/13/2023,1,WI,NRS_WI-10300,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,235222,2310097,9/25/2023,6/14/2023,104,days,96.4,mg/L,0.3615,mg/cm2,25,mL,1,mg,2.4,mg,,,
6/1/2026,2022027,PBIO,NRS23_ND_10030,6/13/2023,1,ND,NRS_ND-10472,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,239102,2310096,9/25/2023,6/14/2023,104,days,533,mg/L,1.999,mg/cm2,25,mL,1,mg,13.3,mg,,,
6/1/2026,2022028,PBIO,NRS23_IA_10033,6/13/2023,1,IA,NRS_IA-10180,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,242362,2310088,9/25/2023,6/14/2023,104,days,348,mg/L,1.318,mg/cm2,25,mL,1,mg,8.7,mg,,,
6/1/2026,2022029,PBIO,NRS23_NE_10208,6/14/2023,1,NE,NRS_NE-10365,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,245062,2310103,9/25/2023,6/15/2023,103,days,494,mg/L,1.852,mg/cm2,7,mL,1,mg,3.5,mg,,,
6/1/2026,2022030,PBIO,NRS23_OK_10013,6/13/2023,1,OK,NRS_OK-10172,ODEQ,PERIPHYTON,REGULAR,AFDM,6/29/2023,249502,OWRB-1804116-09,6/29/2023,,16,days,293.33,mg/L,1.1,mg/cm2,30,mL,,,,,,,
6/1/2026,2022031,PBIO,NRS23_OH_10001,6/13/2023,1,OH,NRS_OH-10095,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,235622,2310094,9/25/2023,6/14/2023,104,days,254,mg/L,0.9525,mg/cm2,25,mL,1,mg,6.3,mg,,,
6/1/2026,2022032,PBIO,NRS23_PA_10029,6/13/2023,1,PA,NRS_PA-10148,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,242022,2310091,9/25/2023,6/14/2023,104,days,651,mg/L,2.441,mg/cm2,25,mL,1,mg,16.3,mg,,,
6/1/2026,2022034,PBIO,NRS23_WA_10095,6/13/2023,1,WA,NRS_WA-10520,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,231802,2310118,10/3/2023,6/15/2023,112,days,384,mg/L,1.44,mg/cm2,25,mL,1,mg,9.6,mg,,,
6/1/2026,2022035,PBIO,NRS23_WY_10263,6/13/2023,1,WY,NRS_WY-10701,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,250722,2310090,9/25/2023,6/14/2023,104,days,1410,mg/L,5.288,mg/cm2,25,mL,1,mg,35.3,mg,,,
6/1/2026,2022036,PBIO,NRS23_MI_10042,6/13/2023,1,MI,NRS_MI-10180,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,234282,2310115,10/3/2023,6/15/2023,112,days,240,mg/L,0.9,mg/cm2,25,mL,1,mg,6,mg,,,
6/1/2026,2022037,PBIO,NRS23_MD_10004,6/13/2023,1,MD,NRS_MD-10078,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,251042,2310130,10/10/2023,6/16/2023,119,days,320,mg/L,1.2,mg/cm2,25,mL,1,mg,8,mg,,S,
6/1/2026,2022038,PBIO,NRS23_CA_10325,6/13/2023,1,CA,NRS_CA-11490,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,239782,2310120,10/3/2023,6/15/2023,112,days,242,mg/L,0.9167,mg/cm2,25,mL,1,mg,6,mg,,,
6/1/2026,2022039,PBIO,NRS23_WV_10018,6/13/2023,1,WV,NRS_WV-10093,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,232142,2310114,10/3/2023,6/15/2023,112,days,445,mg/L,1.669,mg/cm2,15,mL,1,mg,6.7,mg,,,
6/1/2026,2022040,PBIO,NRS23_CT_10013,6/13/2023,1,CT,NRS_CT-10132,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,239862,2310107,10/3/2023,6/15/2023,112,days,200,mg/L,0.75,mg/cm2,25,mL,1,mg,5,mg,,,
6/1/2026,2022041,PBIO,NRS23_CA_10003,6/13/2023,1,CA,NRS_CA-11188,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,241722,2310117,10/3/2023,6/15/2023,112,days,96.8,mg/L,0.3496,mg/cm2,25,mL,1,mg,2.4,mg,,,
6/1/2026,2022042,PBIO,NRS23_LA_10002,6/13/2023,1,LA,NRS_LA-10205,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,250862,2310106,9/25/2023,6/15/2023,104,days,202,mg/L,0.7575,mg/cm2,25,mL,1,mg,5.1,mg,,,
6/1/2026,2022043,PBIO,NRS23_KS_10085,6/12/2023,1,KS,NRS_KS-10252,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,234042,2310093,9/25/2023,6/14/2023,105,days,964,mg/L,3.615,mg/cm2,25,mL,1,mg,24.1,mg,,,
6/1/2026,2022044,PBIO,NRS23_SD_10010,6/13/2023,1,SD,NRS_SD-10445,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,232162,2310119,10/3/2023,6/15/2023,112,days,235,mg/L,0.8812,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2022045,PBIO,NRS23_NJ_10067,6/13/2023,1,NJ,NRS_NJ-10097,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,242822,2310143,10/10/2023,6/16/2023,119,days,745,mg/L,2.794,mg/cm2,25,mL,1,mg,18.6,mg,,S,
6/1/2026,2022046,PBIO,NRS23_WA_10016,6/13/2023,1,WA,NRS_WA-10442,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,242902,2310142,10/10/2023,6/16/2023,119,days,528,mg/L,1.98,mg/cm2,25,mL,1,mg,13.2,mg,,S,
6/1/2026,2022047,PBIO,NRS23_WA_10118,6/13/2023,1,WA,NRS_WA-10524,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,242962,2310153,10/16/2023,6/19/2023,125,days,565,mg/L,2.119,mg/cm2,25,mL,1,mg,14.1,mg,,S,
6/1/2026,2022048,PBIO,NRS23_SC_10021,6/13/2023,1,SC,NRS_SC-10088,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,240322,2310101,9/25/2023,6/15/2023,104,days,1270,mg/L,4.762,mg/cm2,25,mL,1,mg,31.7,mg,,,
6/1/2026,2022049,PBIO,NRS23_NE_10049,6/14/2023,1,NE,NRS_NE-10164,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,235882,2310105,9/25/2023,6/15/2023,103,days,1100,mg/L,4.125,mg/cm2,5,mL,1,mg,5.5,mg,,,
6/1/2026,2022050,PBIO,NRS23_PA_10018,6/14/2023,1,PA,NRS_PA-10137,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,241962,2310112,10/3/2023,6/15/2023,111,days,190,mg/L,0.7125,mg/cm2,25,mL,1,mg,4.8,mg,,,
6/1/2026,2022051,PBIO,NRS23_NH_10005,6/13/2023,1,NH,NRS_NH-10131,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,251062,2310132,10/10/2023,6/16/2023,119,days,540,mg/L,2.025,mg/cm2,25,mL,1,mg,13.5,mg,,S,
6/1/2026,2022052,PBIO,NRS23_SD_10045,6/13/2023,1,SD,NRS_SD-10784,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,241022,2310109,10/3/2023,6/15/2023,112,days,219,mg/L,0.8212,mg/cm2,25,mL,1,mg,5.5,mg,,,
6/1/2026,2022053,PBIO,NRS23_TX_10026,6/13/2023,1,TX,NRS_TX-10296,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,244842,2310136,10/10/2023,6/16/2023,119,days,435,mg/L,1.631,mg/cm2,25,mL,1,mg,10.9,mg,,S,
6/1/2026,2022054,PBIO,NRS23_NY_10133,6/14/2023,1,NY,NRS_NY-10284,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,241802,2310111,10/3/2023,6/15/2023,111,days,487,mg/L,1.826,mg/cm2,25,mL,1,mg,12.2,mg,,,
6/1/2026,2022055,PBIO,NRS23_CT_10026,6/14/2023,1,CT,NRS_CT-10122,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,236342,2310110,10/3/2023,6/15/2023,111,days,736,mg/L,2.76,mg/cm2,25,mL,1,mg,18.4,mg,,,
6/1/2026,2022056,PBIO,NRS23_LA_10007,6/13/2023,1,LA,NRS_LA-10210,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,232202,2310123,10/3/2023,6/16/2023,112,days,204,mg/L,0.765,mg/cm2,25,mL,1,mg,5.1,mg,,S,
6/1/2026,2022057,PBIO,NRS23_LA_10022,6/14/2023,1,LA,NRS_LA-10225,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,232282,2310121,10/3/2023,6/16/2023,111,days,445,mg/L,1.669,mg/cm2,25,mL,1,mg,11.1,mg,,,
6/1/2026,2022058,PBIO,NRS23_ND_10040,6/14/2023,1,ND,NRS_ND-10451,PESD-AL,PERIPHYTON,REGULAR,AFDM,230925.1,234882,2310104,9/25/2023,6/15/2023,103,days,397,mg/L,1.489,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2022059,PBIO,NRS23_WI_10014,6/14/2023,1,WI,NRS_WI-10186,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,235362,2310116,10/3/2023,6/15/2023,111,days,237,mg/L,0.8888,mg/cm2,25,mL,1,mg,5.9,mg,,,
6/1/2026,2022060,PBIO,NRS23_IA_10029,6/14/2023,1,IA,NRS_IA-10176,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,242102,2310113,10/3/2023,6/15/2023,111,days,1080,mg/L,4.05,mg/cm2,20,mL,1,mg,21.7,mg,,,
6/1/2026,2022061,PBIO,NRS23_MD_10010,6/14/2023,1,MD,NRS_MD-10098,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,251702,2310122,10/3/2023,6/16/2023,111,days,336,mg/L,1.26,mg/cm2,25,mL,1,mg,8.4,mg,,,
6/1/2026,2022062,PBIO,NRS23_MI_10068,6/14/2023,1,MI,NRS_MI-10206,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,234222,2310126,10/3/2023,6/16/2023,111,days,301,mg/L,1.129,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2022063,PBIO,NRS23_CA_10333,6/14/2023,1,CA,NRS_CA-11498,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,242842,2310138,10/10/2023,6/16/2023,118,days,190,mg/L,0.7197,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2022064,PBIO,NRS23_CT_10003,6/14/2023,1,CT,NRS_CT-10119,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,244902,2310133,10/10/2023,6/16/2023,118,days,178,mg/L,0.6675,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2022065,PBIO,NRS23_OH_10002,6/14/2023,1,OH,NRS_OH-10096,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,235702,2310128,10/10/2023,6/16/2023,118,days,189,mg/L,0.7088,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2022066,PBIO,NRS23_WV_10004,6/14/2023,1,WV,NRS_WV-10071,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,240802,2310155,10/16/2023,6/19/2023,124,days,163,mg/L,0.6113,mg/cm2,25,mL,1,mg,4.1,mg,,S,
6/1/2026,2022068,PBIO,NRS23_VT_10011,6/14/2023,1,VT,NRS_VT-10155,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,250522,2310108,10/3/2023,6/15/2023,111,days,379,mg/L,1.421,mg/cm2,25,mL,1,mg,9.5,mg,,,
6/1/2026,2022069,PBIO,NRS23_OK_10098,6/14/2023,1,OK,NRS_OK-10266,ODEQ,PERIPHYTON,REGULAR,AFDM,6/29/2023,240442,OWRB-1803894-09,6/29/2023,,15,days,366.67,mg/L,1.375,mg/cm2,15,mL,,,,,,,
6/1/2026,2022070,PBIO,NRS23_WA_10135,6/14/2023,1,WA,NRS_WA-10541,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,236202,2310131,10/10/2023,6/16/2023,118,days,270,mg/L,1.012,mg/cm2,25,mL,1,mg,6.8,mg,,,
6/1/2026,2022071,PBIO,NRS23_WA_10007,6/14/2023,1,WA,NRS_WA-10453,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,231822,2310137,10/10/2023,6/16/2023,118,days,179,mg/L,0.6712,mg/cm2,25,mL,1,mg,4.5,mg,,,
6/1/2026,2022072,PBIO,NRS23_OR_10169,6/14/2023,1,OR,NRS_OR-10774,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,250922,2310129,10/10/2023,6/16/2023,118,days,578,mg/L,2.168,mg/cm2,10,mL,1,mg,5.8,mg,,,
6/1/2026,2022073,PBIO,NRS23_IA_10018,6/15/2023,1,IA,NRS_IA-10165,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,236162,2310125,10/3/2023,6/16/2023,110,days,2950,mg/L,11.06,mg/cm2,10,mL,1,mg,29.5,mg,,,
6/1/2026,2022074,PBIO,NRS23_NE_10015,6/15/2023,1,NE,NRS_NE-10173,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,232022,2310135,10/10/2023,6/16/2023,117,days,909,mg/L,3.409,mg/cm2,7,mL,1,mg,6.4,mg,,,
6/1/2026,2022075,PBIO,NRS23_WV_HP003,6/14/2023,1,WV,NRS_WV-10103,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,241382,2310140,10/10/2023,6/16/2023,118,days,600,mg/L,2.25,mg/cm2,25,mL,1,mg,15,mg,,,
6/1/2026,2022076,PBIO,NRS23_CA_10261,6/14/2023,1,CA,NRS_CA-11446,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,241082,2310139,10/10/2023,6/16/2023,118,days,178,mg/L,0.6675,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2022077,PBIO,NRS23_IA_10015,7/12/2023,1,IA,NRS_IA-10150,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,242062,2310144,10/10/2023,6/16/2023,117,days,555,mg/L,2.081,mg/cm2,20,mL,1,mg,11.1,mg,,,
6/1/2026,2022078,PBIO,NRS23_NY_10009,6/15/2023,1,NY,NRS_NY-10162,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,242582,2310147,10/16/2023,6/17/2023,123,days,221,mg/L,0.8288,mg/cm2,25,mL,1,mg,5.5,mg,,,
6/1/2026,2022079,PBIO,NRS23_MI_10014,6/15/2023,1,MI,NRS_MI-10147,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,234242,2310127,10/3/2023,6/16/2023,110,days,281,mg/L,1.054,mg/cm2,25,mL,1,mg,7,mg,,,
6/1/2026,2022080,PBIO,NRS23_PA_10100,6/15/2023,1,PA,NRS_PA-10167,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,235942,2310141,10/10/2023,6/16/2023,117,days,390,mg/L,1.463,mg/cm2,15,mL,1,mg,5.9,mg,,,
6/1/2026,2022081,PBIO,NRS23_FL_10007,6/14/2023,1,FL,NRS_FL-10193,PESD-AL,PERIPHYTON,REGULAR,AFDM,231003.1,241782,2310124,10/3/2023,6/16/2023,111,days,318,mg/L,1.205,mg/cm2,25,mL,1,mg,8,mg,,,
6/1/2026,2022082,PBIO,NRS23_OH_10067,6/15/2023,1,OH,NRS_OH-10138,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,235582,2310134,10/10/2023,6/16/2023,117,days,344,mg/L,1.29,mg/cm2,25,mL,1,mg,8.6,mg,,,
6/1/2026,2022083,PBIO,NRS23_NJ_10009,6/15/2023,1,NJ,NRS_NJ-10077,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,242642,2310154,10/16/2023,6/19/2023,123,days,589,mg/L,2.209,mg/cm2,25,mL,1,mg,14.7,mg,,S,
6/1/2026,2022084,PBIO,NRS23_WA_10051,6/15/2023,1,WA,NRS_WA-10444,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,236222,2310152,10/16/2023,6/17/2023,123,days,197,mg/L,0.7388,mg/cm2,25,mL,1,mg,4.9,mg,,,
6/1/2026,2022085,PBIO,NRS23_TX_10029,6/15/2023,1,TX,NRS_TX-10305,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,244802,2310145,10/10/2023,6/17/2023,117,days,395,mg/L,1.481,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2022087,PBIO,NRS23_WV_10015,6/15/2023,1,WV,NRS_WV-10090,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,240902,2310149,10/16/2023,6/17/2023,123,days,497,mg/L,1.864,mg/cm2,25,mL,1,mg,12.4,mg,,,
6/1/2026,2022088,PBIO,NRS23_WA_10032,6/16/2023,1,WA,NRS_WA-10480,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,241362,2310148,10/16/2023,6/17/2023,122,days,327,mg/L,1.226,mg/cm2,25,mL,1,mg,8.2,mg,,,
6/1/2026,2022089,PBIO,NRS23_WA_10017,6/15/2023,1,WA,NRS_WA-10443,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,241182,2310151,10/16/2023,6/17/2023,123,days,900,mg/L,3.375,mg/cm2,25,mL,1,mg,22.5,mg,,,
6/1/2026,2022090,PBIO,NRS23_LA_10014,6/15/2023,1,LA,NRS_LA-10217,PESD-AL,PERIPHYTON,REGULAR,AFDM,231010.1,232222,2310146,10/10/2023,6/17/2023,117,days,532,mg/L,1.995,mg/cm2,10,mL,1,mg,5.3,mg,,,
6/1/2026,2022091,PBIO,NRS23_CT_10029,6/16/2023,1,CT,NRS_CT-10125,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,244922,2310160,10/16/2023,6/20/2023,122,days,191,mg/L,0.3907,mg/cm2,25,mL,1,mg,4.8,mg,,S,
6/1/2026,2022092,PBIO,NRS23_WA_10040,6/16/2023,1,WA,NRS_WA-10488,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,236182,2310150,10/16/2023,6/17/2023,122,days,56.4,mg/L,0.2115,mg/cm2,25,mL,1,mg,1.4,mg,,,
6/1/2026,2022093,PBIO,NRS23_RI_10001,6/18/2023,1,RI,NRS_RI-10071,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,239602,2310157,10/16/2023,6/20/2023,120,days,268,mg/L,1.005,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2022094,PBIO,NRS23_LA_10068,6/18/2023,1,LA,NRS_LA-10269,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,232782,2310168,10/16/2023,6/21/2023,120,days,225,mg/L,0.8438,mg/cm2,25,mL,1,mg,5.6,mg,,S,
6/1/2026,2022095,PBIO,NRS23_IA_10061,6/19/2023,1,IA,NRS_IA-10198,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,234842,2310189,10/16/2023,6/22/2023,119,days,4550,mg/L,17.06,mg/cm2,10,mL,1,mg,45.5,mg,,S,
6/1/2026,2022096,PBIO,NRS23_IA_10005,6/19/2023,1,IA,NRS_IA-10138,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,242122,2310161,10/16/2023,6/20/2023,119,days,489,mg/L,1.834,mg/cm2,25,mL,1,mg,12.2,mg,,,
6/1/2026,2022097,PBIO,NRS23_RI_10003,6/19/2023,1,RI,NRS_RI-10070,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,239802,2310156,10/16/2023,6/20/2023,119,days,422,mg/L,1.582,mg/cm2,25,mL,1,mg,10.6,mg,,,
6/1/2026,2022098,PBIO,NRS23_OK_10060,6/19/2023,2,OK,NRS_OK-10195,ODEQ,PERIPHYTON,REGULAR,AFDM,6/29/2023,249442,OWRB-1805226-09,6/29/2023,,10,days,528,mg/L,1.98,mg/cm2,25,mL,,,,,,,
6/1/2026,2022099,PBIO,NRS23_CA_10076,6/19/2023,1,CA,NRS_CA-11201,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,233522,2310169,10/16/2023,6/21/2023,119,days,358,mg/L,1.356,mg/cm2,25,mL,1,mg,8.9,mg,,,
6/1/2026,2022100,PBIO,NRS23_WI_10002,6/19/2023,1,WI,NRS_WI-10180,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,245842,2310158,10/16/2023,6/20/2023,119,days,1240,mg/L,4.65,mg/cm2,25,mL,1,mg,31.1,mg,,,
6/1/2026,2022101,PBIO,NRS23_WA_10031,6/19/2023,1,WA,NRS_WA-10479,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,244402,2310167,10/16/2023,6/21/2023,119,days,158,mg/L,0.5925,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2022102,PBIO,NRS23_WA_10010,6/18/2023,1,WA,NRS_WA-10435,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,244382,2310159,10/16/2023,6/20/2023,120,days,182,mg/L,0.6825,mg/cm2,25,mL,1,mg,4.5,mg,,,
6/1/2026,2022103,PBIO,NRS23_OK_10047,6/19/2023,1,OK,NRS_OK-10254,ODEQ,PERIPHYTON,REGULAR,AFDM,6/29/2023,240402,OWRB-1804224-09,6/29/2023,,10,days,395,mg/L,1.496,mg/cm2,20,mL,,,,,,,
6/1/2026,2022104,PBIO,NRS23_LA_10033,6/19/2023,1,LA,NRS_LA-10236,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,244742,2310162,10/16/2023,6/21/2023,119,days,1850,mg/L,6.938,mg/cm2,25,mL,1,mg,46.2,mg,,,
6/1/2026,2022105,PBIO,NRS23_KS_10068,6/19/2023,1,KS,NRS_KS-10235,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,236602,2310163,10/16/2023,6/21/2023,119,days,514,mg/L,1.947,mg/cm2,25,mL,1,mg,12.8,mg,,,
6/1/2026,2022106,PBIO,NRS23_LA_10072,6/19/2023,1,LA,NRS_LA-10273,PESD-AL,PERIPHYTON,REGULAR,AFDM,231023.1,250342,2310192,10/23/2023,6/22/2023,126,days,310,mg/L,1.162,mg/cm2,25,mL,1,mg,7.8,mg,,S,
6/1/2026,2022107,PBIO,NRS23_VT_10010,6/20/2023,1,VT,NRS_VT-10154,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,250682,2310166,10/16/2023,6/21/2023,118,days,144,mg/L,0.54,mg/cm2,25,mL,1,mg,3.6,mg,,,
6/1/2026,2022108,PBIO,NRS23_RI_10041,6/20/2023,1,RI,NRS_RI-10110,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,239702,2310174,10/16/2023,6/22/2023,118,days,300,mg/L,0.75,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2022109,PBIO,NRS23_PA_10024,6/20/2023,1,PA,NRS_PA-10143,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,235802,2310183,10/16/2023,6/22/2023,118,days,368,mg/L,0.5436,mg/cm2,25,mL,1,mg,9.2,mg,,,
6/1/2026,2022110,PBIO,NRS23_IA_10084,6/20/2023,1,IA,NRS_IA-10208,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,235262,2310172,10/16/2023,6/22/2023,118,days,17000,mg/L,63.75,mg/cm2,10,mL,1,mg,170.3,mg,,,
6/1/2026,2022111,PBIO,NRS23_IA_10085,6/20/2023,1,IA,NRS_IA-10209,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,242082,2310165,10/16/2023,6/21/2023,118,days,227,mg/L,0.8512,mg/cm2,25,mL,1,mg,5.7,mg,,,
6/1/2026,2022112,PBIO,NRS23_NJ_10003,6/20/2023,2,NJ,NRS_NJ-10058,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.1,240262,2310164,10/16/2023,6/21/2023,118,days,218,mg/L,0.8175,mg/cm2,25,mL,1,mg,5.4,mg,,,
6/1/2026,2022113,PBIO,NRS23_WI_10213,6/20/2023,1,WI,NRS_WI-10347,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,231782,2310178,10/16/2023,6/22/2023,118,days,157,mg/L,0.5888,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2022114,PBIO,NRS23_CA_10023,6/20/2023,1,CA,NRS_CA-11204,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,244762,2310179,10/16/2023,6/22/2023,118,days,244,mg/L,0.9242,mg/cm2,25,mL,1,mg,6.1,mg,,,
6/1/2026,2022115,PBIO,NRS23_WV_10005,6/20/2023,1,WV,NRS_WV-10073,PESD-AL,PERIPHYTON,REGULAR,AFDM,231023.1,241702,2310191,10/23/2023,6/22/2023,125,days,220,mg/L,0.825,mg/cm2,25,mL,1,mg,5.5,mg,,,
6/1/2026,2022116,PBIO,NRS23_WA_10132,6/20/2023,1,WA,NRS_WA-10538,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,249762,2310180,10/16/2023,6/22/2023,118,days,96.8,mg/L,0.363,mg/cm2,25,mL,1,mg,2.4,mg,,,
6/1/2026,2022117,PBIO,NRS23_LA_10096,6/20/2023,1,LA,NRS_LA-10292,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,249642,2310184,10/16/2023,6/22/2023,118,days,261,mg/L,0.9787,mg/cm2,15,mL,1,mg,3.9,mg,,,
6/1/2026,2022118,PBIO,NRS23_OK_10133,6/20/2023,1,OK,NRS_OK-10292,ODEQ,PERIPHYTON,REGULAR,AFDM,6/29/2023,249482,OWRB-1806590-09,6/29/2023,,9,days,340,mg/L,1.275,mg/cm2,10,mL,,,,,,,
6/1/2026,2022119,PBIO,NRS23_TX_10024,6/20/2023,1,TX,NRS_TX-10291,PESD-AL,PERIPHYTON,REGULAR,AFDM,231016.2,244822,2310175,10/16/2023,6/22/2023,118,days,234,mg/L,0.8775,mg/cm2,25,mL,1,mg,5.9,mg,,,
